datetime,1B-VAV3-DischargeAirflow
2021-08-29 21:45:00,104.05
2021-08-29 22:00:00,104.04
2021-08-29 22:15:00,104.84
2021-08-29 22:30:00,104.64
2021-08-29 22:45:00,104.25
2021-08-29 23:00:00,105.19
2021-08-29 23:15:00,104.52
2021-08-29 23:30:00,104.91
2021-08-29 23:45:00,105.08
2021-08-30 00:00:00,104.45
2021-08-30 00:15:00,104.75
2021-08-30 00:30:00,104.36
2021-08-30 00:45:00,105.21
2021-08-30 01:00:00,105.66
2021-08-30 01:15:00,105.02
2021-08-30 01:30:00,104.21
2021-08-30 01:45:00,104.47
2021-08-30 02:00:00,104.78
2021-08-30 02:15:00,104.75
2021-08-30 02:30:00,104.25
2021-08-30 02:45:00,104.71
2021-08-30 03:00:00,104.54
2021-08-30 03:15:00,106.2
2021-08-30 03:30:00,105.02
2021-08-30 03:45:00,106.18
2021-08-30 04:00:00,104.78
2021-08-30 04:15:00,104.58
2021-08-30 04:30:00,105.66
2021-08-30 04:45:00,104.43
2021-08-30 05:00:00,105.56
2021-08-30 05:15:00,104.16
2021-08-30 05:30:00,105.6
2021-08-30 05:45:00,104.93
2021-08-30 06:00:00,104.97
2021-08-30 06:15:00,105.49
2021-08-30 06:30:00,104.47
2021-08-30 06:45:00,104.97
2021-08-30 07:00:00,104.36
2021-08-30 07:15:00,287.0
2021-08-30 07:30:00,78.75
2021-08-30 07:45:00,80.44
2021-08-30 08:00:00,106.18
2021-08-30 08:15:00,105.66
2021-08-30 08:30:00,105.56
2021-08-30 08:45:00,106.23
2021-08-30 09:00:00,106.31
2021-08-30 09:15:00,105.38
2021-08-30 09:30:00,106.07
2021-08-30 09:45:00,106.46
2021-08-30 10:00:00,104.89
2021-08-30 10:15:00,320.0
2021-08-30 10:30:00,404.0
2021-08-30 10:45:00,401.0
2021-08-30 11:00:00,396.0
2021-08-30 11:15:00,395.0
2021-08-30 11:30:00,405.0
2021-08-30 11:45:00,380.0
2021-08-30 12:00:00,329.0
2021-08-30 12:15:00,309.0
2021-08-30 12:30:00,286.0
2021-08-30 12:45:00,296.0
2021-08-30 13:00:00,305.0
2021-08-30 13:15:00,360.0
2021-08-30 13:30:00,348.0
2021-08-30 13:45:00,335.0
2021-08-30 14:00:00,345.0
2021-08-30 14:15:00,101.21
2021-08-30 14:30:00,99.07
2021-08-30 14:45:00,103.75
2021-08-30 15:00:00,103.84
2021-08-30 15:15:00,145.39
2021-08-30 15:30:00,322.0
2021-08-30 15:45:00,264.0
2021-08-30 16:00:00,244.0
2021-08-30 16:15:00,228.0
2021-08-30 16:30:00,230.0
2021-08-30 16:45:00,210.0
2021-08-30 17:00:00,198.0
2021-08-30 17:15:00,195.0
2021-08-30 17:30:00,196.0
2021-08-30 17:45:00,161.82
2021-08-30 18:00:00,142.46
2021-08-30 18:15:00,364.0
2021-08-30 18:30:00,347.0
2021-08-30 18:45:00,220.0
2021-08-30 19:00:00,142.88
2021-08-30 19:15:00,117.93
2021-08-30 19:30:00,105.86
2021-08-30 19:45:00,102.2
2021-08-30 20:00:00,107.08
2021-08-30 20:15:00,103.79
2021-08-30 20:30:00,103.11
2021-08-30 20:45:00,103.81
2021-08-30 21:00:00,103.95
2021-08-30 21:15:00,103.99
2021-08-30 21:30:00,104.36
2021-08-30 21:45:00,103.51
2021-08-30 22:00:00,103.93
2021-08-30 22:15:00,103.09
2021-08-30 22:30:00,104.23
2021-08-30 22:45:00,104.64
2021-08-30 23:00:00,103.42
2021-08-30 23:15:00,104.25
2021-08-30 23:30:00,103.75
2021-08-30 23:45:00,103.88
2021-08-31 00:00:00,102.69
2021-08-31 00:15:00,103.39
2021-08-31 00:30:00,103.9
2021-08-31 00:45:00,103.26
2021-08-31 01:00:00,103.09
2021-08-31 01:15:00,104.8
2021-08-31 01:30:00,104.01
2021-08-31 01:45:00,105.1
2021-08-31 02:00:00,104.1
2021-08-31 02:15:00,104.25
2021-08-31 02:30:00,103.0
2021-08-31 02:45:00,103.55
2021-08-31 03:00:00,104.25
2021-08-31 03:15:00,105.19
2021-08-31 03:30:00,104.34
2021-08-31 03:45:00,104.56
2021-08-31 04:00:00,105.54
2021-08-31 04:15:00,104.89
2021-08-31 04:30:00,105.52
2021-08-31 04:45:00,104.64
2021-08-31 05:00:00,106.27
2021-08-31 05:15:00,104.91
2021-08-31 05:30:00,105.58
2021-08-31 05:45:00,106.53
2021-08-31 06:00:00,106.18
2021-08-31 06:15:00,105.19
2021-08-31 06:30:00,105.36
2021-08-31 06:45:00,105.93
2021-08-31 07:00:00,106.01
2021-08-31 07:15:00,280.0
2021-08-31 07:30:00,358.0
2021-08-31 07:45:00,380.0
2021-08-31 08:00:00,331.0
2021-08-31 08:15:00,309.0
2021-08-31 08:30:00,79.46
2021-08-31 08:45:00,111.59
2021-08-31 09:00:00,105.36
2021-08-31 09:15:00,105.19
2021-08-31 09:30:00,105.13
2021-08-31 09:45:00,104.45
2021-08-31 10:00:00,103.59
2021-08-31 10:15:00,321.0
2021-08-31 10:30:00,367.0
2021-08-31 10:45:00,257.0
2021-08-31 11:00:00,229.0
2021-08-31 11:15:00,232.0
2021-08-31 11:30:00,289.0
2021-08-31 11:45:00,276.0
2021-08-31 12:00:00,250.0
2021-08-31 12:15:00,268.0
2021-08-31 12:30:00,310.0
2021-08-31 12:45:00,334.0
2021-08-31 13:00:00,400.0
2021-08-31 13:15:00,391.0
2021-08-31 13:30:00,371.0
2021-08-31 13:45:00,387.0
2021-08-31 14:00:00,368.0
2021-08-31 14:15:00,91.38
2021-08-31 14:30:00,105.54
2021-08-31 14:45:00,106.01
2021-08-31 15:00:00,105.28
2021-08-31 15:15:00,105.17
2021-08-31 15:30:00,205.0
2021-08-31 15:45:00,229.0
2021-08-31 16:00:00,209.0
2021-08-31 16:15:00,185.0
2021-08-31 16:30:00,179.0
2021-08-31 16:45:00,166.0
2021-08-31 17:00:00,158.07
2021-08-31 17:15:00,146.23
2021-08-31 17:30:00,132.54
2021-08-31 17:45:00,121.95
2021-08-31 18:00:00,105.6
2021-08-31 18:15:00,283.0
2021-08-31 18:30:00,398.0
2021-08-31 18:45:00,307.0
2021-08-31 19:00:00,235.0
2021-08-31 19:15:00,109.88
2021-08-31 19:30:00,105.8
2021-08-31 19:45:00,105.64
2021-08-31 20:00:00,104.16
2021-08-31 20:15:00,104.71
2021-08-31 20:30:00,105.75
2021-08-31 20:45:00,105.1
2021-08-31 21:00:00,104.21
2021-08-31 21:15:00,105.88
2021-08-31 21:30:00,103.35
2021-08-31 21:45:00,103.02
2021-08-31 22:00:00,102.64
2021-08-31 22:15:00,104.67
2021-08-31 22:30:00,106.29
2021-08-31 22:45:00,106.33
2021-08-31 23:00:00,106.12
2021-08-31 23:15:00,106.98
2021-08-31 23:30:00,106.18
2021-08-31 23:45:00,106.23
2021-09-01 00:00:00,105.82
2021-09-01 00:15:00,106.18
2021-09-01 00:30:00,105.25
2021-09-01 00:45:00,105.64
2021-09-01 01:00:00,106.29
2021-09-01 01:15:00,396.0
2021-09-01 01:30:00,406.0
2021-09-01 01:45:00,399.0
2021-09-01 02:00:00,400.0
2021-09-01 02:15:00,400.0
2021-09-01 02:30:00,400.0
2021-09-01 02:45:00,400.0
2021-09-01 03:00:00,401.0
2021-09-01 03:15:00,400.0
2021-09-01 03:30:00,400.0
2021-09-01 03:45:00,400.0
2021-09-01 04:00:00,400.0
2021-09-01 04:15:00,401.0
2021-09-01 04:30:00,401.0
2021-09-01 04:45:00,401.0
2021-09-01 05:00:00,401.0
2021-09-01 05:15:00,401.0
2021-09-01 05:30:00,401.0
2021-09-01 05:45:00,400.0
2021-09-01 06:00:00,401.0
2021-09-01 06:15:00,401.0
2021-09-01 06:30:00,402.0
2021-09-01 06:45:00,403.0
2021-09-01 07:00:00,402.0
2021-09-01 07:15:00,402.0
2021-09-01 07:30:00,400.0
2021-09-01 07:45:00,401.0
2021-09-01 08:00:00,399.0
2021-09-01 08:15:00,399.0
2021-09-01 08:30:00,399.0
2021-09-01 08:45:00,399.0
2021-09-01 09:00:00,399.0
2021-09-01 09:15:00,398.0
2021-09-01 09:30:00,398.0
2021-09-01 09:45:00,398.0
2021-09-01 10:00:00,398.0
2021-09-01 10:15:00,399.0
2021-09-01 10:30:00,398.0
2021-09-01 10:45:00,399.0
2021-09-01 11:00:00,194.0
2021-09-01 11:15:00,268.0
2021-09-01 11:30:00,175.0
2021-09-01 11:45:00,79.7
2021-09-01 12:00:00,107.19
2021-09-01 12:15:00,99.07
2021-09-01 12:30:00,109.34
2021-09-01 12:45:00,111.45
2021-09-01 13:00:00,103.77
2021-09-01 13:15:00,110.48
2021-09-01 13:30:00,192.0
2021-09-01 13:45:00,306.0
2021-09-01 14:00:00,408.0
2021-09-01 14:15:00,102.4
2021-09-01 14:30:00,105.69
2021-09-01 14:45:00,111.22
2021-09-01 15:00:00,103.86
2021-09-01 15:15:00,108.31
2021-09-01 15:30:00,103.62
2021-09-01 15:45:00,103.97
2021-09-01 16:00:00,102.91
2021-09-01 16:15:00,103.39
2021-09-01 16:30:00,105.23
2021-09-01 16:45:00,138.6
2021-09-01 17:00:00,158.32
2021-09-01 17:15:00,132.68
2021-09-01 17:30:00,105.32
2021-09-01 17:45:00,104.6
2021-09-01 18:00:00,104.45
2021-09-01 18:15:00,337.0
2021-09-01 18:30:00,400.0
2021-09-01 18:45:00,274.0
2021-09-01 19:00:00,163.73
2021-09-01 19:15:00,103.73
2021-09-01 19:30:00,106.05
2021-09-01 19:45:00,105.52
2021-09-01 20:00:00,104.1
2021-09-01 20:15:00,107.14
2021-09-01 20:30:00,103.9
2021-09-01 20:45:00,103.13
2021-09-01 21:00:00,104.32
2021-09-01 21:15:00,103.97
2021-09-01 21:30:00,104.41
2021-09-01 21:45:00,104.78
2021-09-01 22:00:00,104.23
2021-09-01 22:15:00,105.34
2021-09-01 22:30:00,106.5
2021-09-01 22:45:00,106.42
2021-09-01 23:00:00,105.69
2021-09-01 23:15:00,105.45
2021-09-01 23:30:00,106.31
2021-09-01 23:45:00,106.12
2021-09-02 00:00:00,105.56
2021-09-02 00:15:00,106.29
2021-09-02 00:30:00,105.47
2021-09-02 00:45:00,105.93
2021-09-02 01:00:00,106.03
2021-09-02 01:15:00,105.71
2021-09-02 01:30:00,106.23
2021-09-02 01:45:00,106.12
2021-09-02 02:00:00,105.1
2021-09-02 02:15:00,105.41
2021-09-02 02:30:00,105.6
2021-09-02 02:45:00,105.45
2021-09-02 03:00:00,105.77
2021-09-02 03:15:00,106.5
2021-09-02 03:30:00,106.38
2021-09-02 03:45:00,105.88
2021-09-02 04:00:00,105.32
2021-09-02 04:15:00,106.31
2021-09-02 04:30:00,106.38
2021-09-02 04:45:00,105.17
2021-09-02 05:00:00,105.77
2021-09-02 05:15:00,106.14
2021-09-02 05:30:00,105.04
2021-09-02 05:45:00,104.67
2021-09-02 06:00:00,105.66
2021-09-02 06:15:00,105.25
2021-09-02 06:30:00,105.73
2021-09-02 06:45:00,105.1
2021-09-02 07:00:00,105.38
2021-09-02 07:15:00,281.0
2021-09-02 07:30:00,371.0
2021-09-02 07:45:00,323.0
2021-09-02 08:00:00,406.0
2021-09-02 08:15:00,258.0
2021-09-02 08:30:00,83.61
2021-09-02 08:45:00,94.69
2021-09-02 09:00:00,104.91
2021-09-02 09:15:00,105.64
2021-09-02 09:30:00,105.71
2021-09-02 09:45:00,106.65
2021-09-02 10:00:00,104.78
2021-09-02 10:15:00,105.82
2021-09-02 10:30:00,104.21
2021-09-02 10:45:00,105.1
2021-09-02 11:00:00,105.84
2021-09-02 11:15:00,105.64
2021-09-02 11:30:00,121.08
2021-09-02 11:45:00,211.0
2021-09-02 12:00:00,248.0
2021-09-02 12:15:00,323.0
2021-09-02 12:30:00,369.0
2021-09-02 12:45:00,318.0
2021-09-02 13:00:00,397.0
2021-09-02 13:15:00,365.0
2021-09-02 13:30:00,332.0
2021-09-02 13:45:00,384.0
2021-09-02 14:00:00,470.0
2021-09-02 14:15:00,418.0
2021-09-02 14:30:00,410.0
2021-09-02 14:45:00,318.0
2021-09-02 15:00:00,275.0
2021-09-02 15:15:00,241.0
2021-09-02 15:30:00,235.0
2021-09-02 15:45:00,274.0
2021-09-02 16:00:00,339.0
2021-09-02 16:15:00,333.0
2021-09-02 16:30:00,356.0
2021-09-02 16:45:00,413.0
2021-09-02 17:00:00,403.0
2021-09-02 17:15:00,364.0
2021-09-02 17:30:00,386.0
2021-09-02 17:45:00,396.0
2021-09-02 18:00:00,407.0
2021-09-02 18:15:00,302.0
2021-09-02 18:30:00,190.0
2021-09-02 18:45:00,114.34
2021-09-02 19:00:00,105.32
2021-09-02 19:15:00,103.97
2021-09-02 19:30:00,106.33
2021-09-02 19:45:00,106.36
2021-09-02 20:00:00,104.34
2021-09-02 20:15:00,104.45
2021-09-02 20:30:00,105.88
2021-09-02 20:45:00,104.73
2021-09-02 21:00:00,104.52
2021-09-02 21:15:00,104.32
2021-09-02 21:30:00,103.73
2021-09-02 21:45:00,105.06
2021-09-02 22:00:00,105.25
2021-09-02 22:15:00,103.86
2021-09-02 22:30:00,105.54
2021-09-02 22:45:00,104.19
2021-09-02 23:00:00,105.66
2021-09-02 23:15:00,105.3
2021-09-02 23:30:00,105.23
2021-09-02 23:45:00,103.88
2021-09-03 00:00:00,104.63
2021-09-03 00:15:00,105.93
2021-09-03 00:30:00,104.64
2021-09-03 00:45:00,105.77
2021-09-03 01:00:00,104.52
2021-09-03 01:15:00,105.06
2021-09-03 01:30:00,104.08
2021-09-03 01:45:00,104.67
2021-09-03 02:00:00,105.0
2021-09-03 02:15:00,104.71
2021-09-03 02:30:00,105.64
2021-09-03 02:45:00,106.25
2021-09-03 03:00:00,105.17
2021-09-03 03:15:00,105.3
2021-09-03 03:30:00,105.0
2021-09-03 03:45:00,105.54
2021-09-03 04:00:00,104.67
2021-09-03 04:15:00,105.13
2021-09-03 04:30:00,105.54
2021-09-03 04:45:00,105.06
2021-09-03 05:00:00,105.9
2021-09-03 05:15:00,104.45
2021-09-03 05:30:00,104.32
2021-09-03 05:45:00,104.25
2021-09-03 06:00:00,105.41
2021-09-03 06:15:00,104.73
2021-09-03 06:30:00,104.56
2021-09-03 06:45:00,106.5
2021-09-03 07:00:00,105.77
2021-09-03 07:15:00,303.0
2021-09-03 07:30:00,389.0
2021-09-03 07:45:00,377.0
2021-09-03 08:00:00,444.0
2021-09-03 08:15:00,137.38
2021-09-03 08:30:00,113.17
2021-09-03 08:45:00,93.72
2021-09-03 09:00:00,103.18
2021-09-03 09:15:00,104.95
2021-09-03 09:30:00,104.43
2021-09-03 09:45:00,104.16
2021-09-03 10:00:00,104.04
2021-09-03 10:15:00,104.43
2021-09-03 10:30:00,103.88
2021-09-03 10:45:00,137.46
2021-09-03 11:00:00,247.0
2021-09-03 11:15:00,354.0
2021-09-03 11:30:00,406.0
2021-09-03 11:45:00,350.0
2021-09-03 12:00:00,346.0
2021-09-03 12:15:00,364.0
2021-09-03 12:30:00,391.0
2021-09-03 12:45:00,394.0
2021-09-03 13:00:00,389.0
2021-09-03 13:15:00,343.0
2021-09-03 13:30:00,346.0
2021-09-03 13:45:00,276.0
2021-09-03 14:00:00,296.0
2021-09-03 14:15:00,309.0
2021-09-03 14:30:00,344.0
2021-09-03 14:45:00,401.0
2021-09-03 15:00:00,380.0
2021-09-03 15:15:00,373.0
2021-09-03 15:30:00,353.0
2021-09-03 15:45:00,351.0
2021-09-03 16:00:00,327.0
2021-09-03 16:15:00,362.0
2021-09-03 16:30:00,344.0
2021-09-03 16:45:00,341.0
2021-09-03 17:00:00,392.0
2021-09-03 17:15:00,408.0
2021-09-03 17:30:00,374.8
2021-09-03 17:45:00,290.0
2021-09-03 18:00:00,175.0
2021-09-03 18:15:00,136.76
2021-09-03 18:30:00,120.84
2021-09-03 18:45:00,108.1
2021-09-03 19:00:00,102.89
2021-09-03 19:15:00,104.63
2021-09-03 19:30:00,104.52
2021-09-03 19:45:00,104.52
2021-09-03 20:00:00,101.97
2021-09-03 20:15:00,106.93
2021-09-03 20:30:00,105.25
2021-09-03 20:45:00,105.45
2021-09-03 21:00:00,106.89
2021-09-03 21:15:00,103.46
2021-09-03 21:30:00,103.06
2021-09-03 21:45:00,103.55
2021-09-03 22:00:00,103.26
2021-09-03 22:15:00,103.29
2021-09-03 22:30:00,104.38
2021-09-03 22:45:00,104.89
2021-09-03 23:00:00,104.3
2021-09-03 23:15:00,103.35
2021-09-03 23:30:00,103.93
2021-09-03 23:45:00,103.75
2021-09-04 00:00:00,104.82
2021-09-04 00:15:00,103.53
2021-09-04 00:30:00,103.62
2021-09-04 00:45:00,104.97
2021-09-04 01:00:00,103.44
2021-09-04 01:15:00,103.29
2021-09-04 01:30:00,104.8
2021-09-04 01:45:00,104.25
2021-09-04 02:00:00,103.59
2021-09-04 02:15:00,105.28
2021-09-04 02:30:00,105.21
2021-09-04 02:45:00,105.21
2021-09-04 03:00:00,104.21
2021-09-04 03:15:00,103.48
2021-09-04 03:30:00,103.75
2021-09-04 03:45:00,104.8
2021-09-04 04:00:00,106.1
2021-09-04 04:15:00,104.23
2021-09-04 04:30:00,105.47
2021-09-04 04:45:00,105.64
2021-09-04 05:00:00,104.82
2021-09-04 05:15:00,103.57
2021-09-04 05:30:00,104.04
2021-09-04 05:45:00,105.04
2021-09-04 06:00:00,105.19
2021-09-04 06:15:00,105.69
2021-09-04 06:30:00,105.3
2021-09-04 06:45:00,81.45
2021-09-04 07:00:00,80.69
2021-09-04 07:15:00,323.0
2021-09-04 07:30:00,410.0
2021-09-04 07:45:00,382.0
2021-09-04 08:00:00,398.0
2021-09-04 08:15:00,254.0
2021-09-04 08:30:00,71.33
2021-09-04 08:45:00,107.53
2021-09-04 09:00:00,104.73
2021-09-04 09:15:00,104.82
2021-09-04 09:30:00,104.67
2021-09-04 09:45:00,105.52
2021-09-04 10:00:00,104.8
2021-09-04 10:15:00,314.0
2021-09-04 10:30:00,334.0
2021-09-04 10:45:00,253.0
2021-09-04 11:00:00,230.0
2021-09-04 11:15:00,226.0
2021-09-04 11:30:00,257.0
2021-09-04 11:45:00,355.0
2021-09-04 12:00:00,331.0
2021-09-04 12:15:00,381.0
2021-09-04 12:30:00,290.0
2021-09-04 12:45:00,301.0
2021-09-04 13:00:00,315.0
2021-09-04 13:15:00,366.0
2021-09-04 13:30:00,396.0
2021-09-04 13:45:00,398.0
2021-09-04 14:00:00,379.0
2021-09-04 14:15:00,104.19
2021-09-04 14:30:00,97.77
2021-09-04 14:45:00,106.29
2021-09-04 15:00:00,105.73
2021-09-04 15:15:00,229.0
2021-09-04 15:30:00,256.0
2021-09-04 15:45:00,234.0
2021-09-04 16:00:00,225.0
2021-09-04 16:15:00,233.0
2021-09-04 16:30:00,206.0
2021-09-04 16:45:00,186.0
2021-09-04 17:00:00,190.0
2021-09-04 17:15:00,173.0
2021-09-04 17:30:00,150.7
2021-09-04 17:45:00,143.07
2021-09-04 18:00:00,125.96
2021-09-04 18:15:00,316.0
2021-09-04 18:30:00,302.0
2021-09-04 18:45:00,191.0
2021-09-04 19:00:00,180.0
2021-09-04 19:15:00,144.56
2021-09-04 19:30:00,137.29
2021-09-04 19:45:00,144.63
2021-09-04 20:00:00,109.63
2021-09-04 20:15:00,105.99
2021-09-04 20:30:00,105.47
2021-09-04 20:45:00,105.8
2021-09-04 21:00:00,106.36
2021-09-04 21:15:00,106.38
2021-09-04 21:30:00,106.48
2021-09-04 21:45:00,106.05
2021-09-04 22:00:00,105.97
2021-09-04 22:15:00,105.08
2021-09-04 22:30:00,105.19
2021-09-04 22:45:00,105.56
2021-09-04 23:00:00,105.69
2021-09-04 23:15:00,106.48
2021-09-04 23:30:00,106.18
2021-09-04 23:45:00,106.16
2021-09-05 00:00:00,105.62
2021-09-05 00:15:00,105.47
2021-09-05 00:30:00,106.36
2021-09-05 00:45:00,106.18
2021-09-05 01:00:00,105.97
2021-09-05 01:15:00,108.41
2021-09-05 01:30:00,104.23
2021-09-05 01:45:00,104.1
2021-09-05 02:00:00,103.24
2021-09-05 02:15:00,107.59
2021-09-05 02:30:00,104.32
2021-09-05 02:45:00,106.63
2021-09-05 03:00:00,104.19
2021-09-05 03:15:00,105.32
2021-09-05 03:30:00,104.52
2021-09-05 03:45:00,104.49
2021-09-05 04:00:00,105.1
2021-09-05 04:15:00,105.41
2021-09-05 04:30:00,105.52
2021-09-05 04:45:00,105.56
2021-09-05 05:00:00,105.3
2021-09-05 05:15:00,105.9
2021-09-05 05:30:00,105.19
2021-09-05 05:45:00,105.8
2021-09-05 06:00:00,105.36
2021-09-05 06:15:00,105.06
2021-09-05 06:30:00,106.1
2021-09-05 06:45:00,104.05
2021-09-05 07:00:00,104.84
2021-09-05 07:15:00,279.0
2021-09-05 07:30:00,171.0
2021-09-05 07:45:00,331.0
2021-09-05 08:00:00,391.0
2021-09-05 08:15:00,373.0
2021-09-05 08:30:00,77.07
2021-09-05 08:45:00,102.84
2021-09-05 09:00:00,107.89
2021-09-05 09:15:00,106.57
2021-09-05 09:30:00,106.53
2021-09-05 09:45:00,106.33
2021-09-05 10:00:00,106.2
2021-09-05 10:15:00,349.0
2021-09-05 10:30:00,405.0
2021-09-05 10:45:00,290.0
2021-09-05 11:00:00,229.0
2021-09-05 11:15:00,228.0
2021-09-05 11:30:00,247.0
2021-09-05 11:45:00,252.0
2021-09-05 12:00:00,297.0
2021-09-05 12:15:00,336.0
2021-09-05 12:30:00,380.0
2021-09-05 12:45:00,385.0
2021-09-05 13:00:00,397.0
2021-09-05 13:15:00,390.0
2021-09-05 13:30:00,401.0
2021-09-05 13:45:00,397.0
2021-09-05 14:00:00,397.0
2021-09-05 14:15:00,108.88
2021-09-05 14:30:00,108.58
2021-09-05 14:45:00,105.82
2021-09-05 15:00:00,106.12
2021-09-05 15:15:00,234.0
2021-09-05 15:30:00,256.0
2021-09-05 15:45:00,215.0
2021-09-05 16:00:00,226.0
2021-09-05 16:15:00,235.0
2021-09-05 16:30:00,210.0
2021-09-05 16:45:00,185.0
2021-09-05 17:00:00,194.0
2021-09-05 17:15:00,178.0
2021-09-05 17:30:00,164.0
2021-09-05 17:45:00,155.93
2021-09-05 18:00:00,147.45
2021-09-05 18:15:00,345.0
2021-09-05 18:30:00,282.0
2021-09-05 18:45:00,221.0
2021-09-05 19:00:00,195.0
2021-09-05 19:15:00,138.6
2021-09-05 19:30:00,122.67
2021-09-05 19:45:00,104.54
2021-09-05 20:00:00,106.74
2021-09-05 20:15:00,106.14
2021-09-05 20:30:00,104.64
2021-09-05 20:45:00,104.01
2021-09-05 21:00:00,107.48
2021-09-05 21:15:00,104.64
2021-09-05 21:30:00,104.3
2021-09-05 21:45:00,105.49
2021-09-05 22:00:00,105.36
2021-09-05 22:15:00,104.63
2021-09-05 22:30:00,105.88
2021-09-05 22:45:00,104.91
2021-09-05 23:00:00,104.91
2021-09-05 23:15:00,104.16
2021-09-05 23:30:00,103.59
2021-09-05 23:45:00,105.21
2021-09-06 00:00:00,104.67
2021-09-06 00:15:00,105.21
2021-09-06 00:30:00,104.78
2021-09-06 00:45:00,104.97
2021-09-06 01:00:00,103.35
2021-09-06 01:15:00,104.54
2021-09-06 01:30:00,104.38
2021-09-06 01:45:00,104.84
2021-09-06 02:00:00,104.71
2021-09-06 02:15:00,105.1
2021-09-06 02:30:00,105.08
2021-09-06 02:45:00,104.91
2021-09-06 03:00:00,104.78
2021-09-06 03:15:00,104.32
2021-09-06 03:30:00,102.75
2021-09-06 03:45:00,104.3
2021-09-06 04:00:00,104.25
2021-09-06 04:15:00,103.79
2021-09-06 04:30:00,104.49
2021-09-06 04:45:00,103.93
2021-09-06 05:00:00,103.84
2021-09-06 05:15:00,105.08
2021-09-06 05:30:00,107.0
2021-09-06 05:45:00,103.86
2021-09-06 06:00:00,102.55
2021-09-06 06:15:00,103.35
2021-09-06 06:30:00,105.1
2021-09-06 06:45:00,104.69
2021-09-06 07:00:00,107.02
2021-09-06 07:15:00,81.03
2021-09-06 07:30:00,80.24
2021-09-06 07:45:00,80.24
2021-09-06 08:00:00,79.75
2021-09-06 08:15:00,106.27
2021-09-06 08:30:00,105.64
